title,artist,url,lyrics,lyrics_clean,language,word_count,sentiment_score,sentiment_label
Teenage Dream,Olivia Rodrigo,https://youtu.be/98WtmW-lfeE?si=8XoqBEWFxMj_aK4S,"When am I gonna stop being wise beyond my years and just start being wise? When am I gonna stop being a pretty young thing to guys? When am I gonna stop being great for my age and just start being good? When will it stop being cool to be quietly misunderstood?  I'll blow out the candles, happy birthday to me Got your whole life ahead of you, you're only nineteen But I fear that they already got all the best parts of me And I'm sorry that I couldn't always be your teenage dream  And when does wide-eyed affection and all good intentions start to not be enough? When will everyone have every reason to call all my bluffs? And when are all my excuses of learning my lessons gonna start to feel sad? Will I spend all the rest of my years wishing I could go back?  I'll blow out the candles, happy birthday to me Got your whole life ahead of you, you're only nineteen But I fear that they already got all the best parts of me And I'm sorry that I couldn't always be your teenage dream  They all say that it gets better It gets better the more you grow Yeah, they all say that it gets better It gets better, but what if I don't? Oh, they all say that it gets better It gets better the more you grow Yeah, they all say that it gets better It gets better, but what if I don't? Oh, they all say that it gets better It gets better the more you grow Yeah, they all say that it gets better It gets better, but what if I don't? Oh, they all say that it gets better It gets better the more you grow Yeah, they all say that it gets better It gets better, but what if I don't? [Outro: Olivia Rodrigo &  Dan Nigro ] Is this recording? Hi, Saoirse What should the next four-letter album title be? FART? Well, I guess so",when am i gonna stop being wise beyond my years and just start being wise when am i gonna stop being a pretty young thing to guys when am i gonna stop being great for my age and just start being good when will it stop being cool to be quietly misunderstood i ll blow out the candles happy birthday to me got your whole life ahead of you you re only nineteen but i fear that they already got all the best parts of me and i m sorry that i couldn t always be your teenage dream and when does wide eyed affection and all good intentions start to not be enough when will everyone have every reason to call all my bluffs and when are all my excuses of learning my lessons gonna start to feel sad will i spend all the rest of my years wishing i could go back i ll blow out the candles happy birthday to me got your whole life ahead of you you re only nineteen but i fear that they already got all the best parts of me and i m sorry that i couldn t always be your teenage dream they all say that it gets better it gets better the more you grow yeah they all say that it gets better it gets better but what if i don t oh they all say that it gets better it gets better the more you grow yeah they all say that it gets better it gets better but what if i don t oh they all say that it gets better it gets better the more you grow yeah they all say that it gets better it gets better but what if i don t oh they all say that it gets better it gets better the more you grow yeah they all say that it gets better it gets better but what if i don t outro olivia rodrigo dan nigro is this recording hi saoirse what should the next four letter album title be fart well i guess so,Indonesia,352,0.36304347826086963,positive
To Love You More,Celine Dion,https://youtu.be/HLeYvefzUFA?si=6L0PjBoz4aZlIbT5,"Take me back, into the arms I love Need me, like you did before Touch me once again And remember when There was no one that you wanted more  Don't go, you know you'll break my heart She won't, love you like I will I'm the one who'll stay When she walks away And you know I'll be standing here still  I'll be waiting for you Here inside my heart I'm the one who wants to love you more You will see I can give you Everything you need Let me be the one to love you more  See me, as if you never knew Hold me, so you can't let go Just believe in me I will make you see All the things that your heart needs to know  I'll be waiting for you Here inside my heart I'm the one who wants to love you more You will see I can give you Everything you need Let me be the one to love you more  Some way, all the love that we had can be saved Whatever it takes, we'll find a way  Believe me I will make you see All the things that your heart needs to know  I'll be waiting for you Here inside my heart I'm the one who wants to love you more Can't you see I can give you Everything you need Let me be the one to love you more  Oh, oh oh oh, oh oh oh Oh oh oh oh oh oh oh Oh oh oh oh oh oh",take me back into the arms i love need me like you did before touch me once again and remember when there was no one that you wanted more don t go you know you ll break my heart she won t love you like i will i m the one who ll stay when she walks away and you know i ll be standing here still i ll be waiting for you here inside my heart i m the one who wants to love you more you will see i can give you everything you need let me be the one to love you more see me as if you never knew hold me so you can t let go just believe in me i will make you see all the things that your heart needs to know i ll be waiting for you here inside my heart i m the one who wants to love you more you will see i can give you everything you need let me be the one to love you more some way all the love that we had can be saved whatever it takes we ll find a way believe me i will make you see all the things that your heart needs to know i ll be waiting for you here inside my heart i m the one who wants to love you more can t you see i can give you everything you need let me be the one to love you more oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh,English,273,0.43000000000000005,positive
My Heart Will Go On,Celine Dion,https://youtu.be/9bFHsd3o1w0?si=Z9CQyOCINLw_zh1j,"Rose, you're the most amazingly astounding Wonderful girl, woman, that I've ever known I'm not an idiot, I know how the world works But I'm too involved now You jump, I jump, remember?  Every night in my dreams I see you, I feel you That is how I know you go on Far across the distance And spaces between us You have come to show you go on  Near Far Wherever you are I believe that the heart does go on Once more You open the door And you're here in my heart And my heart will go on and on  Jack, I want you to draw me like one of your French girls Wearing this Alright Wearing only this  Love can touch us one time And last for a lifetime And never let go 'till We're gone Love was when I loved you One true time I'd hold to In my life, we'll always Go on  Near Far Wherever you are I believe that the heart does go on (Why does the heart go on?) Once more You open the door And you're here in my heart And my heart will go on and on  Go on, I'll get the next one No, not without you I'll be alright, listen, I'll be fine I'm a survivor, alright? Don't worry about me Now go on, get on  You're here There's nothing I fear And I know that my heart will go on We'll stay Forever this way You are safe in my heart And my heart will go on and on  You must promise me that you won't give up No matter what happens Promise me now, Rose I promise And never let go that promise I will never let go, Jack I'll never let go",rose you re the most amazingly astounding wonderful girl woman that i ve ever known i m not an idiot i know how the world works but i m too involved now you jump i jump remember every night in my dreams i see you i feel you that is how i know you go on far across the distance and spaces between us you have come to show you go on near far wherever you are i believe that the heart does go on once more you open the door and you re here in my heart and my heart will go on and on jack i want you to draw me like one of your french girls wearing this alright wearing only this love can touch us one time and last for a lifetime and never let go till we re gone love was when i loved you one true time i d hold to in my life we ll always go on near far wherever you are i believe that the heart does go on why does the heart go on once more you open the door and you re here in my heart and my heart will go on and on go on i ll get the next one no not without you i ll be alright listen i ll be fine i m a survivor alright don t worry about me now go on get on you re here there s nothing i fear and i know that my heart will go on we ll stay forever this way you are safe in my heart and my heart will go on and on you must promise me that you won t give up no matter what happens promise me now rose i promise and never let go that promise i will never let go jack i ll never let go,English,315,0.2786666666666666,positive
Because You Loved Me,Celine Dion,https://youtu.be/fpl4if07ics?si=jTX4ASEuKa6I9Zl8,"For all those times you stood by me For all the truth that you made me see For all the joy you brought to my life For all the wrong that you made right For every dream you made come true For all the love I found in you I'll be forever thankful, baby You're the one who held me up Never let me fall You're the one who saw me through, through it all  You were my strength when I was weak You were my voice wh?n I couldn't speak You were my ?yes when I couldn't see You saw the best there was in me Lifted me up when I couldn't reach You gave me faith 'cause you believed I'm everything I am Because you loved me Ooh, baby  You gave me wings and made me fly You touched my hand, I could touch the sky I lost my faith, you gave it back to me You said no star was out of reach You stood by me and I stood tall I had your love, I had it all I'm grateful for each day you gave me Maybe I don't know that much But I know this much is true I was blessed because I was loved by you  You were my strength when I was weak (You were my strength) You were my voice when I couldn't speak You were my eyes when I couldn't see You saw the best there was in me Lifted me up when I couldn't reach You gave me faith 'cause you believed I'm everything I am Because you loved me (Loved me), oh  You were always there for me The tender wind that carried me A light in the dark, shining your love into my life You've been my inspiration Through the lies, you were the truth My world is a better place because of you  You were my strength when I was weak (You were my strength) You were my voice when I couldn't speak (Oh, when I couldn't speak) You were my eyes when I couldn't see You saw the best there was in me Lifted me up when I couldn't reach (Oh) You gave me faith 'cause you believed I'm everything I am Because you loved me (Hey) You were my strength when I was weak You were my voice when I couldn't speak (My voice) You were my eyes when I couldn't see You saw the best there was in me Lifted me up when I couldn't reach (Oh) You gave me faith 'cause you believed (Believed) I'm everything I am Because you loved me Oh  I'm everything I am Because you loved me",for all those times you stood by me for all the truth that you made me see for all the joy you brought to my life for all the wrong that you made right for every dream you made come true for all the love i found in you i ll be forever thankful baby you re the one who held me up never let me fall you re the one who saw me through through it all you were my strength when i was weak you were my voice wh n i couldn t speak you were my yes when i couldn t see you saw the best there was in me lifted me up when i couldn t reach you gave me faith cause you believed i m everything i am because you loved me ooh baby you gave me wings and made me fly you touched my hand i could touch the sky i lost my faith you gave it back to me you said no star was out of reach you stood by me and i stood tall i had your love i had it all i m grateful for each day you gave me maybe i don t know that much but i know this much is true i was blessed because i was loved by you you were my strength when i was weak you were my strength you were my voice when i couldn t speak you were my eyes when i couldn t see you saw the best there was in me lifted me up when i couldn t reach you gave me faith cause you believed i m everything i am because you loved me loved me oh you were always there for me the tender wind that carried me a light in the dark shining your love into my life you ve been my inspiration through the lies you were the truth my world is a better place because of you you were my strength when i was weak you were my strength you were my voice when i couldn t speak oh when i couldn t speak you were my eyes when i couldn t see you saw the best there was in me lifted me up when i couldn t reach oh you gave me faith cause you believed i m everything i am because you loved me hey you were my strength when i was weak you were my voice when i couldn t speak my voice you were my eyes when i couldn t see you saw the best there was in me lifted me up when i couldn t reach oh you gave me faith cause you believed believed i m everything i am because you loved me oh i m everything i am because you loved me,English,473,0.41157635467980286,positive
It's All Coming Back to Me Now,Celine Dion,https://youtu.be/j8fHNdrZTSI?si=ctgbuISi5cQ4WyXE,"There were nights when the wind was so cold That my body froze in bed if I just listened to it Right outside the window There were days when the sun was so cruel That all the tears turned to dust And I just knew my eyes were drying up forever (Forever) I finished crying in the instant that you left And I can't remember where or when or how And I banished every memory you and I had ever made  But when you touch me like this And you hold me like that I just have to admit That it's all coming back to me When I touch you like this And I hold you like that It's so hard to believe But it's all coming back to me (It's all coming back, it's all coming back to me now)  There were moments of gold And there were flashes of light There were things I'd never do again But then they'd always seemed right There were nights of endless pleasure It was more than any laws allow Baby, baby  If I kiss you like this And if you whisper like that It was lost long ago But it's all coming back to me If you want me like this And if you need me like that It was dead long ago But it's all coming back to me It's so hard to resist And it's all coming back to me I can barely recall But it's all coming back to me now But it's all coming back  There were those empty threats and hollow lies And whenever you tried to hurt me I just hurt you even worse, and so much deeper There were hours that just went on for days When alone at last we'd count up all the chances That were lost to us forever (Forever) But you were history with the slamming of the door And I made myself so strong again somehow And I never wasted any of my time on you since then  But if I touch you like this And if you kiss me like that It was so long ago But it's all coming back to me If you touch me like this And if I kiss you like that It was gone with the wind But it's all coming back to me (It's all coming back, it's all coming back to me now)  There were moments of gold And there were flashes of light There were things we'd never do again But then they'd always seemed right There were nights of endless pleasure It was more than all your laws allow Baby, baby, baby  When you touch me like this And when you hold me like that It was gone with the wind But it's all coming back to me When you see me like this And when I see you like that Then we see what we want to see All coming back to me The flesh and the fantasies All coming back to me I can barely recall But it's all coming back to me now  If you forgive me all this If I forgive you all that We forgive and forget And it's all coming back to me When you see me like this And when I see you like that We see just what we want to see All coming back to me The flesh and the fantasies All coming back to me I can barely recall But it's all coming back to me now  (It's all coming back to me now) And when you kiss me like this (It's all coming back to me now) And when I touch you like that (It's all coming back to me now) And if you do it like this (It's all coming back to me now) And if we",there were nights when the wind was so cold that my body froze in bed if i just listened to it right outside the window there were days when the sun was so cruel that all the tears turned to dust and i just knew my eyes were drying up forever forever i finished crying in the instant that you left and i can t remember where or when or how and i banished every memory you and i had ever made but when you touch me like this and you hold me like that i just have to admit that it s all coming back to me when i touch you like this and i hold you like that it s so hard to believe but it s all coming back to me it s all coming back it s all coming back to me now there were moments of gold and there were flashes of light there were things i d never do again but then they d always seemed right there were nights of endless pleasure it was more than any laws allow baby baby if i kiss you like this and if you whisper like that it was lost long ago but it s all coming back to me if you want me like this and if you need me like that it was dead long ago but it s all coming back to me it s so hard to resist and it s all coming back to me i can barely recall but it s all coming back to me now but it s all coming back there were those empty threats and hollow lies and whenever you tried to hurt me i just hurt you even worse and so much deeper there were hours that just went on for days when alone at last we d count up all the chances that were lost to us forever forever but you were history with the slamming of the door and i made myself so strong again somehow and i never wasted any of my time on you since then but if i touch you like this and if you kiss me like that it was so long ago but it s all coming back to me if you touch me like this and if i kiss you like that it was gone with the wind but it s all coming back to me it s all coming back it s all coming back to me now there were moments of gold and there were flashes of light there were things we d never do again but then they d always seemed right there were nights of endless pleasure it was more than all your laws allow baby baby baby when you touch me like this and when you hold me like that it was gone with the wind but it s all coming back to me when you see me like this and when i see you like that then we see what we want to see all coming back to me the flesh and the fantasies all coming back to me i can barely recall but it s all coming back to me now if you forgive me all this if i forgive you all that we forgive and forget and it s all coming back to me when you see me like this and when i see you like that we see just what we want to see all coming back to me the flesh and the fantasies all coming back to me i can barely recall but it s all coming back to me now it s all coming back to me now and when you kiss me like this it s all coming back to me now and when i touch you like that it s all coming back to me now and if you do it like this it s all coming back to me now and if we,English,669,-0.0007653061224489863,negative
All By Myself,Celine Dion,https://youtu.be/NGrLb6W5YOM?si=Py6bkuRol3475X1-,"When I was young I never needed anyone And making love was just for fun Those days are gone  Livin' alone I think of all the friends I've known When I dial the telephone Nobody's home  All by myself Don't wanna be All by myself Anymore  Hard to be sure Sometimes I feel so insecure And loves so distant and obscure Remains the cure  All by myself Don't wanna be All by myself Anymore All by myself Don't wanna live All by myself Anymore  When I was young I never needed anyone And making love was just for fun Those days are gone  All by myself Don't wanna be All by myself Anymore All by myself Don't wanna live Oh Don't wanna live By myself, by myself Anymore By myself Anymore Oh  All by myself Don't wanna live I never, never, never Needed anyone",when i was young i never needed anyone and making love was just for fun those days are gone livin alone i think of all the friends i ve known when i dial the telephone nobody s home all by myself don t wanna be all by myself anymore hard to be sure sometimes i feel so insecure and loves so distant and obscure remains the cure all by myself don t wanna be all by myself anymore all by myself don t wanna live all by myself anymore when i was young i never needed anyone and making love was just for fun those days are gone all by myself don t wanna be all by myself anymore all by myself don t wanna live oh don t wanna live by myself by myself anymore by myself anymore oh all by myself don t wanna live i never never never needed anyone,English,153,0.13955627705627704,positive
Im Alive,Celine Dion,https://youtu.be/NJsa6-y4sDs?si=gAA9g8fYCy4oWkHx,"Mmm-mmm Mmm-mmm I get wings to fly Oh, oh I'm alive Yeah  When you call on me When I hear you breathe I get wings to fly I feel that I'm alive  When you look at me I can touch the sky I know that I'm alive Oh Oh, I  When you bless the day I just drift away All my worries die I'm glad that I'm alive  You've set my heart on fire Filled me with love Made me a woman on clouds above (Yeah) I couldn't get much higher My spirit takes flight (My spirit takes flight) 'Cause I am alive (I am alive), oh  (When you call on me) When you call on me (When I hear you breathe) When I hear you breathe I get wings to fly I feel that I'm alive I am alive  (When you reach for me) When you reach for me (Raising spirits high) God knows that  That I'll be the one Standing by through good and through trying times And it's only begun I can't wait for the rest of my life  (When you call on me) When you call on me (When you reach for me) When you reach for me (I get wings to fly, I) I feel that...  Oh (When you bless the day) When you bless, you bless the day (I just drift away) I just drift away All my worries die I know that I'm alive, yeah  I get wings to fly God knows that I'm alive",mmm mmm mmm mmm i get wings to fly oh oh i m alive yeah when you call on me when i hear you breathe i get wings to fly i feel that i m alive when you look at me i can touch the sky i know that i m alive oh oh i when you bless the day i just drift away all my worries die i m glad that i m alive you ve set my heart on fire filled me with love made me a woman on clouds above yeah i couldn t get much higher my spirit takes flight my spirit takes flight cause i am alive i am alive oh when you call on me when you call on me when i hear you breathe when i hear you breathe i get wings to fly i feel that i m alive i am alive when you reach for me when you reach for me raising spirits high god knows that that i ll be the one standing by through good and through trying times and it s only begun i can t wait for the rest of my life when you call on me when you call on me when you reach for me when you reach for me i get wings to fly i i feel that oh when you bless the day when you bless you bless the day i just drift away i just drift away all my worries die i know that i m alive yeah i get wings to fly god knows that i m alive,English,267,0.32652173913043475,positive
The Power of Love,Celine Dion,https://youtu.be/Y8HOfcYWZoo?si=RX9DOaRY-TNvzxsq,"The whispers in the morning Of lovers sleeping tight Are rolling by like thunder now As I look in your eyes  I hold on to your body And feel each move you make Your voice is warm and tender A love that I could not forsake  'Cause I'm your lady And you are my man Whenever you reach for me I'll do all that I can  Lost is how I'm feeling Lying in your arms When the world outside's too much to take That all ends when I'm with you  Even though there may be times It seems I'm far away Never wonder where I am 'Cause I am always by your side  'Cause I'm your lady And you are my man Whenever you reach for me I'll do all that I can  We're heading for something Somewhere I've never been Sometimes I am frightened But I'm ready to learn Of the power of love  The sound of your heart beating Made it clear suddenly The feeling that I can't go on Is light years away  'Cause I'm your lady And you are my man Whenever you reach for me I'm gonna do all that I can  We're heading for something Somewhere I've never been Sometimes I am frightened But I'm ready to learn Of the power of love  The power of love The power of love Sometimes I am frightened But I'm ready to learn Of the power of love  The power of love (Ooh-ooh, ooh) As I look into your eyes The power of love (The power of love) The power of love",the whispers in the morning of lovers sleeping tight are rolling by like thunder now as i look in your eyes i hold on to your body and feel each move you make your voice is warm and tender a love that i could not forsake cause i m your lady and you are my man whenever you reach for me i ll do all that i can lost is how i m feeling lying in your arms when the world outside s too much to take that all ends when i m with you even though there may be times it seems i m far away never wonder where i am cause i am always by your side cause i m your lady and you are my man whenever you reach for me i ll do all that i can we re heading for something somewhere i ve never been sometimes i am frightened but i m ready to learn of the power of love the sound of your heart beating made it clear suddenly the feeling that i can t go on is light years away cause i m your lady and you are my man whenever you reach for me i m gonna do all that i can we re heading for something somewhere i ve never been sometimes i am frightened but i m ready to learn of the power of love the power of love the power of love sometimes i am frightened but i m ready to learn of the power of love the power of love ooh ooh ooh as i look into your eyes the power of love the power of love the power of love,English,284,0.3282467532467533,positive
Goodbye's (The Saddest Word),Celine Dion,https://youtu.be/4I3TxyYDcSw?si=YCaGSzmHtOyu2ftG,"Mamma You gave life to me Turned a baby into a lady Mamma All you had to offer Was the promise of a lifetime of love  Now I know There is no other Love like a mother's love for her child And I know A love so complete Someday must leave Must say goodbye  Goodbye's the saddest word I'll ever hear Goodbye's the last time I will hold you near Someday, you'll say that word and I will cry It'll break my heart to hear you say goodbye  Mamma You gave love to me Turned a young one into a woman Mamma All I ever needed Was a guarantee of you loving me  'Cause I know There is no other Love like a mother's love for her child And it hurts so That something so strong Someday will be gone, must say goodbye  Goodbye's the saddest word I'll ever hear Goodbye's the last time I will hold you near Someday you'll say that word and I will cry It'll break my heart to hear you say goodbye  But the love you gave me will always live You'll always be there every time I fall You are to me the greatest love of all You take my weakness and you make me strong And I will always love you 'til forever comes  And when you need me I'll be there for you always I'll be there your whole life through I'll be there this I promise you, Mamma I'll be your beacon through the darkest nights I'll be the wings that guide your broken flight I'll be your shelter through the raging storm And I will love you 'till forever comes  Goodbye's the saddest word I'll ever hear Goodbye's the last time I will hold you near Someday you'll say that word and I will cry It'll break my heart to hear you say goodbye  'Till we meet again... Until then... Goodbye",mamma you gave life to me turned a baby into a lady mamma all you had to offer was the promise of a lifetime of love now i know there is no other love like a mother s love for her child and i know a love so complete someday must leave must say goodbye goodbye s the saddest word i ll ever hear goodbye s the last time i will hold you near someday you ll say that word and i will cry it ll break my heart to hear you say goodbye mamma you gave love to me turned a young one into a woman mamma all i ever needed was a guarantee of you loving me cause i know there is no other love like a mother s love for her child and it hurts so that something so strong someday will be gone must say goodbye goodbye s the saddest word i ll ever hear goodbye s the last time i will hold you near someday you ll say that word and i will cry it ll break my heart to hear you say goodbye but the love you gave me will always live you ll always be there every time i fall you are to me the greatest love of all you take my weakness and you make me strong and i will always love you til forever comes and when you need me i ll be there for you always i ll be there your whole life through i ll be there this i promise you mamma i ll be your beacon through the darkest nights i ll be the wings that guide your broken flight i ll be your shelter through the raging storm and i will love you till forever comes goodbye s the saddest word i ll ever hear goodbye s the last time i will hold you near someday you ll say that word and i will cry it ll break my heart to hear you say goodbye till we meet again until then goodbye,English,345,0.3045725108225108,positive
A New Day Has Come,Celine Dion,https://youtu.be/NaGLVS5b_ZY?si=kY8BZJq7DdBx59qY,"A new day, ah-ah A new day, ah-ah  I was waiting for so long For a miracle to come Everyone told me to be strong Hold on and don't shed a tear Through the darkness and good times I knew I'd make it through And the world thought I had it all But I was waiting for you  Hush, now I see a light in the sky Oh, it's almost blinding me I can't believe I've been touched By an angel with love  Let the rain come down and wash away my tears Let it fill my soul and drown my fears Let it shatter the walls for a new sun A new day has come  La, da, da, oh-oh Oh-oh-oh, oh  Where it was dark, now there's light Where there was pain, now there's joy Where there was weakness, I found my strength All in the eyes of a boy  Hush, now I see a light in the sky Oh, it's almost blinding me I can't believe I've been touched By an angel with love  Let the rain come down and wash away my tears Let it fill my soul and drown my fears Let it shatter the walls for a new sun A new day has Let the rain come down and wash away my tears Let it fill my soul and drown my fears Let it shatter the walls for a new sun A new day has come  Oh-oh-oh-oh, oh, ooh (Ooh-ooh)  Hush, now I see a light in your eyes All in the eyes of a boy (A new day) I can't believe I've been touched By an angel, with love (A new day) I can't believe I've been touched By an angel with love (A new day) (Ooh-ooh-ooh-ooh)",a new day ah ah a new day ah ah i was waiting for so long for a miracle to come everyone told me to be strong hold on and don t shed a tear through the darkness and good times i knew i d make it through and the world thought i had it all but i was waiting for you hush now i see a light in the sky oh it s almost blinding me i can t believe i ve been touched by an angel with love let the rain come down and wash away my tears let it fill my soul and drown my fears let it shatter the walls for a new sun a new day has come la da da oh oh oh oh oh oh where it was dark now there s light where there was pain now there s joy where there was weakness i found my strength all in the eyes of a boy hush now i see a light in the sky oh it s almost blinding me i can t believe i ve been touched by an angel with love let the rain come down and wash away my tears let it fill my soul and drown my fears let it shatter the walls for a new sun a new day has let the rain come down and wash away my tears let it fill my soul and drown my fears let it shatter the walls for a new sun a new day has come oh oh oh oh oh ooh ooh ooh hush now i see a light in your eyes all in the eyes of a boy a new day i can t believe i ve been touched by an angel with love a new day i can t believe i ve been touched by an angel with love a new day ooh ooh ooh ooh,English,319,0.23580246913580255,positive
Water Under the Bridge,Adele,https://youtu.be/NgNqpsWE-o0?si=tTbVMwbHo1sO0vxG,"If you're not the one for me Then how come I can bring you to your knees? If you're not the one for me Why do I hate the idea of being free? And if I'm not the one for you You've gotta stop holdin' me the way you do Oh, honey, if I'm not the one for you Why have we been through what we have been through?  It's so cold out here (Here, here, here) In your wilderness (Eh, eh, eh) I want you to be my keeper (Eh, eh, eh) But not if you are so reckless  If you're gonna let me down, let me down gently Don't pretend that you don't want me Our love ain't water under the bridge If you're gonna let me down, let me down gently Don't pretend that you don't want me Our love ain't water under the bridge  Woah Say that our love ain't water under the bridge  What are you waiting for? You never seem to make it through the door And who are you hiding from? It ain't no life to live like you're on the run Have I ever asked for much? The only thing that I want is your love  If you're gonna let me down, let me down gently Don't pretend that you don't want me Our love ain't water under the bridge If you're gonna let me down, let me down gently Don't pretend that you don't want me Our love ain't water under the bridge  Woah Say that our love ain't water under the bridge  It's so cold (Here, here, here) In your wilderness (Eh, eh, eh) I want you to be my keeper (Eh, eh, eh) But not if you are so reckless (Ooh)  If you're gonna let me down, let me down gently Don't pretend that you don't want me Our love ain't water under the bridge If you're gonna let me down, let me down gently Don't pretend that you don't want me Our love ain't water under the bridge  Woah (Say it ain't so, say it ain't so) (Say it ain't so, say it ain't so) Say that our love ain't water under the bridge (Say it ain't so, say it ain't so) (Say it ain't so, say it ain't so) Woah (Say it ain't so, say it ain't so) (Say it ain't so, say it ain't so) Say that our love ain't water under the bridge (Say it ain't so, say it ain't so) (Say it ain't so, say it ain't so)  Say that our love ain't water under the bridge",if you re not the one for me then how come i can bring you to your knees if you re not the one for me why do i hate the idea of being free and if i m not the one for you you ve gotta stop holdin me the way you do oh honey if i m not the one for you why have we been through what we have been through it s so cold out here here here here in your wilderness eh eh eh i want you to be my keeper eh eh eh but not if you are so reckless if you re gonna let me down let me down gently don t pretend that you don t want me our love ain t water under the bridge if you re gonna let me down let me down gently don t pretend that you don t want me our love ain t water under the bridge woah say that our love ain t water under the bridge what are you waiting for you never seem to make it through the door and who are you hiding from it ain t no life to live like you re on the run have i ever asked for much the only thing that i want is your love if you re gonna let me down let me down gently don t pretend that you don t want me our love ain t water under the bridge if you re gonna let me down let me down gently don t pretend that you don t want me our love ain t water under the bridge woah say that our love ain t water under the bridge it s so cold here here here in your wilderness eh eh eh i want you to be my keeper eh eh eh but not if you are so reckless ooh if you re gonna let me down let me down gently don t pretend that you don t want me our love ain t water under the bridge if you re gonna let me down let me down gently don t pretend that you don t want me our love ain t water under the bridge woah say it ain t so say it ain t so say it ain t so say it ain t so say that our love ain t water under the bridge say it ain t so say it ain t so say it ain t so say it ain t so woah say it ain t so say it ain t so say it ain t so say it ain t so say that our love ain t water under the bridge say it ain t so say it ain t so say it ain t so say it ain t so say that our love ain t water under the bridge,English,487,0.10999180999181,positive
I Drink Wine,Adele,https://youtu.be/jDvYDzFOK9A?si=hSon0UImqW64lPIY,"How can one become so bounded by choices that somebody else makes? How come we've both become a version of a person we don't even like? We're in love with the world, but the world just wants to bring us down By puttin' ideas in our heads that corrupt our hearts somehow When I was a child, every single thing could blow my mind Soaking it all up for fun, but now I only soak up wine They say to play hard, you work hard, find balance in the sacrifice And yet I don't know anybody who's truly satisfied  You better believe I'm tryin' (Tryin', tryin') To keep climbin' (Climbin', climbin') But the higher we climb feels like we're both none the wiser  So I hope I learn to get over myself Stop tryin' to be somebody else So we can love each other for free Everybody wants somethin', you just want me  Why am I obsessin' about the things I can't control? Why am I seekin' approval from people I don't even know? In these crazy times, I hope to find somethin' I can cling on to 'Cause I need some substance in my life, somethin' real, somethin' that feels true  You better believe for you, I've cried (I've cried, I've cried) High tides (High tides, high tides) 'Cause I want you so bad, but you can't fight fire with fire, oh  So I hope I learn to get over myself Stop tryin' to be somebody else Oh, I just want to love you, love you for free Everybody wants somethin' from me, you just want me  Listen, I know how low I can go, I give as good as I get You get the brunt of it all 'cause you're all I've got left Oh, I hope in time (Hope in time) We both will find peace of mind (We both find) Sometimes, the road less travelled is a road best left behind  Well, I hope I learn to get over myself Stop tryin' to be somebody else Oh, I just want to love you, love you for free, yeah 'Cause everybody wants somethin' from me, you just want me  You better believe I'm tryin' (Tryin', tryin') To keep climbin' (Climbin', climbin') But the higher we climb, feels like we're both none the wiser  The only regret I have I wish that it was just at a different time A most turbulent period of my life Why would I put that on you? That's just, like, a very heavy thing to have to talk about But because of that period of time Even though it was so much fun I didn't get to go on and make new memories with him There was just memories in a big storm",how can one become so bounded by choices that somebody else makes how come we ve both become a version of a person we don t even like we re in love with the world but the world just wants to bring us down by puttin ideas in our heads that corrupt our hearts somehow when i was a child every single thing could blow my mind soaking it all up for fun but now i only soak up wine they say to play hard you work hard find balance in the sacrifice and yet i don t know anybody who s truly satisfied you better believe i m tryin tryin tryin to keep climbin climbin climbin but the higher we climb feels like we re both none the wiser so i hope i learn to get over myself stop tryin to be somebody else so we can love each other for free everybody wants somethin you just want me why am i obsessin about the things i can t control why am i seekin approval from people i don t even know in these crazy times i hope to find somethin i can cling on to cause i need some substance in my life somethin real somethin that feels true you better believe for you i ve cried i ve cried i ve cried high tides high tides high tides cause i want you so bad but you can t fight fire with fire oh so i hope i learn to get over myself stop tryin to be somebody else oh i just want to love you love you for free everybody wants somethin from me you just want me listen i know how low i can go i give as good as i get you get the brunt of it all cause you re all i ve got left oh i hope in time hope in time we both will find peace of mind we both find sometimes the road less travelled is a road best left behind well i hope i learn to get over myself stop tryin to be somebody else oh i just want to love you love you for free yeah cause everybody wants somethin from me you just want me you better believe i m tryin tryin tryin to keep climbin climbin climbin but the higher we climb feels like we re both none the wiser the only regret i have i wish that it was just at a different time a most turbulent period of my life why would i put that on you that s just like a very heavy thing to have to talk about but because of that period of time even though it was so much fun i didn t get to go on and make new memories with him there was just memories in a big storm,English,480,0.16467457311207312,positive
